,FPR,TNR,TPR,FNR
54,0.0,1.0,0.8909090909090909,0.10909090909090909
55,0.0,1.0,0.8928571428571429,0.10714285714285714
56,0.0,1.0,0.8947368421052632,0.10526315789473684
57,0.0,1.0,0.896551724137931,0.10344827586206896
58,0.0,1.0,0.8983050847457628,0.1016949152542373
59,0.0,1.0,0.9,0.1
60,0.0,1.0,0.9016393442622951,0.09836065573770492
61,0.0,1.0,0.9032258064516129,0.0967741935483871
62,0.0,1.0,0.9047619047619048,0.09523809523809523
63,0.0,1.0,0.90625,0.09375
64,0.0,1.0,0.9076923076923077,0.09230769230769231
65,0.0,1.0,0.9090909090909091,0.09090909090909091
66,0.0,1.0,0.9104477611940298,0.08955223880597014
67,0.0,1.0,0.9117647058823529,0.08823529411764706
68,0.0,1.0,0.9130434782608695,0.08695652173913043
69,0.0,1.0,0.9142857142857143,0.08571428571428572
70,0.0,1.0,0.9154929577464789,0.08450704225352113
71,0.0,1.0,0.9166666666666666,0.08333333333333333
72,0.0,1.0,0.9178082191780822,0.0821917808219178
73,0.0,1.0,0.918918918918919,0.08108108108108109
74,0.0,1.0,0.92,0.08
75,0.0,1.0,0.9210526315789473,0.07894736842105263
76,0.0,1.0,0.922077922077922,0.07792207792207792
77,0.0,1.0,0.9230769230769231,0.07692307692307693
78,0.0,1.0,0.9240506329113924,0.0759493670886076
79,0.0,1.0,0.925,0.075
80,0.0,1.0,0.9259259259259259,0.07407407407407407
81,0.0,1.0,0.926829268292683,0.07317073170731707
82,0.0,1.0,0.927710843373494,0.07228915662650602
83,0.0,1.0,0.9285714285714286,0.07142857142857142
84,0.0,1.0,0.9294117647058824,0.07058823529411765
85,0.0,1.0,0.9302325581395349,0.06976744186046512
86,0.0,1.0,0.9310344827586207,0.06896551724137931
87,0.0,1.0,0.9318181818181818,0.06818181818181818
88,0.0,1.0,0.9325842696629213,0.06741573033707865
89,0.0,1.0,0.9333333333333333,0.06666666666666667
90,0.0,1.0,0.9340659340659341,0.06593406593406594
91,0.0,1.0,0.9347826086956522,0.06521739130434782
92,0.0,1.0,0.9354838709677419,0.06451612903225806
93,0.0,1.0,0.9361702127659575,0.06382978723404255
94,0.0,1.0,0.9368421052631579,0.06315789473684211
95,0.0,1.0,0.9375,0.0625
96,0.0,1.0,0.9381443298969072,0.061855670103092786
97,0.0,1.0,0.9387755102040817,0.061224489795918366
98,0.0,1.0,0.9393939393939394,0.06060606060606061
99,0.0,1.0,0.94,0.06
100,0.0,1.0,0.9405940594059405,0.0594059405940594
101,0.0,1.0,0.9411764705882353,0.058823529411764705
102,0.0,1.0,0.941747572815534,0.05825242718446602
103,0.0,1.0,0.9423076923076923,0.057692307692307696
104,0.0,1.0,0.9428571428571428,0.05714285714285714
105,0.0,1.0,0.9433962264150944,0.05660377358490566
106,0.0,1.0,0.9439252336448598,0.056074766355140186
107,0.0,1.0,0.9444444444444444,0.05555555555555555
108,0.0,1.0,0.944954128440367,0.05504587155963303
109,0.0,1.0,0.9454545454545454,0.05454545454545454
110,0.0,1.0,0.9459459459459459,0.05405405405405406
111,0.0,1.0,0.9464285714285714,0.05357142857142857
112,0.0,1.0,0.9469026548672567,0.05309734513274336
113,0.0,1.0,0.9473684210526315,0.05263157894736842
114,0.0,1.0,0.9478260869565217,0.05217391304347826
115,0.0,1.0,0.9482758620689655,0.05172413793103448
116,0.0,1.0,0.9487179487179487,0.05128205128205128
117,0.0,1.0,0.9491525423728814,0.05084745762711865
118,0.0,1.0,0.9495798319327731,0.05042016806722689
119,0.0,1.0,0.95,0.05
120,0.0,1.0,0.9504132231404959,0.049586776859504134
121,0.0,1.0,0.9508196721311475,0.04918032786885246
122,0.0,1.0,0.9512195121951219,0.04878048780487805
123,0.0,1.0,0.9516129032258065,0.04838709677419355
124,0.0,1.0,0.952,0.048
125,0.0,1.0,0.9523809523809523,0.047619047619047616
126,0.0,1.0,0.952755905511811,0.047244094488188976
127,0.0,1.0,0.953125,0.046875
128,0.0,1.0,0.9534883720930233,0.046511627906976744
129,0.0,1.0,0.9538461538461539,0.046153846153846156
130,0.0,1.0,0.9541984732824428,0.04580152671755725
131,0.0,1.0,0.9545454545454546,0.045454545454545456
132,0.0,1.0,0.9548872180451128,0.045112781954887216
133,0.0,1.0,0.9552238805970149,0.04477611940298507
134,0.0,1.0,0.9555555555555556,0.044444444444444446
135,0.0,1.0,0.9558823529411765,0.04411764705882353
136,0.0,1.0,0.9562043795620438,0.043795620437956206
137,0.0,1.0,0.9565217391304348,0.043478260869565216
138,0.0,1.0,0.9568345323741008,0.04316546762589928
139,0.0,1.0,0.9571428571428572,0.04285714285714286
140,0.0,1.0,0.9574468085106383,0.0425531914893617
141,0.0,1.0,0.9577464788732394,0.04225352112676056
142,0.0,1.0,0.958041958041958,0.04195804195804196
143,0.0,1.0,0.9583333333333334,0.041666666666666664
144,0.0,1.0,0.9586206896551724,0.041379310344827586
145,0.0,1.0,0.958904109589041,0.0410958904109589
146,0.0,1.0,0.9591836734693877,0.04081632653061224
147,0.0,1.0,0.9594594594594594,0.04054054054054054
148,0.0,1.0,0.959731543624161,0.040268456375838924
149,0.0,1.0,0.96,0.04
150,0.0,1.0,0.9602649006622517,0.039735099337748346
151,0.0,1.0,0.9605263157894737,0.039473684210526314
152,0.0,1.0,0.9607843137254902,0.0392156862745098
153,0.0,1.0,0.961038961038961,0.03896103896103896
154,0.0,1.0,0.9612903225806452,0.03870967741935484
155,0.0,1.0,0.9615384615384616,0.038461538461538464
156,0.0,1.0,0.9617834394904459,0.03821656050955414
157,0.0,1.0,0.9620253164556962,0.0379746835443038
158,0.0,1.0,0.9622641509433962,0.03773584905660377
159,0.0,1.0,0.9625,0.0375
160,0.0,1.0,0.9627329192546584,0.037267080745341616
161,0.0,1.0,0.9629629629629629,0.037037037037037035
162,0.0,1.0,0.9631901840490797,0.03680981595092025
163,0.0,1.0,0.9634146341463414,0.036585365853658534
164,0.0,1.0,0.9636363636363636,0.03636363636363636
165,0.0,1.0,0.963855421686747,0.03614457831325301
166,0.0,1.0,0.9640718562874252,0.03592814371257485
167,0.0,1.0,0.9642857142857143,0.03571428571428571
168,0.0,1.0,0.9644970414201184,0.03550295857988166
169,0.0,1.0,0.9647058823529412,0.03529411764705882
170,0.0,1.0,0.9649122807017544,0.03508771929824561
171,0.0,1.0,0.9651162790697675,0.03488372093023256
172,0.0,1.0,0.9653179190751445,0.03468208092485549
173,0.0,1.0,0.9655172413793104,0.034482758620689655
174,0.0,1.0,0.9657142857142857,0.03428571428571429
175,0.0,1.0,0.9659090909090909,0.03409090909090909
176,0.0,1.0,0.9661016949152542,0.03389830508474576
177,0.0,1.0,0.9662921348314607,0.033707865168539325
178,0.0,1.0,0.9664804469273743,0.0335195530726257
179,0.0,1.0,0.9666666666666667,0.03333333333333333
180,0.0,1.0,0.9668508287292817,0.03314917127071823
181,0.0,1.0,0.967032967032967,0.03296703296703297
182,0.0,1.0,0.9672131147540983,0.03278688524590164
183,0.0,1.0,0.967391304347826,0.03260869565217391
184,0.0,1.0,0.9675675675675676,0.032432432432432434
185,0.0,1.0,0.967741935483871,0.03225806451612903
186,0.0,1.0,0.9679144385026738,0.03208556149732621
187,0.0,1.0,0.9680851063829787,0.031914893617021274
188,0.0,1.0,0.9682539682539683,0.031746031746031744
189,0.0,1.0,0.968421052631579,0.031578947368421054
190,0.0,1.0,0.9685863874345549,0.031413612565445025
191,0.0,1.0,0.96875,0.03125
192,0.0,1.0,0.9689119170984456,0.031088082901554404
193,0.0,1.0,0.9690721649484536,0.030927835051546393
194,0.0,1.0,0.9692307692307692,0.03076923076923077
195,0.0,1.0,0.9693877551020408,0.030612244897959183
196,0.0,1.0,0.9695431472081218,0.030456852791878174
197,0.0,1.0,0.9696969696969697,0.030303030303030304
198,0.0,1.0,0.9698492462311558,0.03015075376884422
199,0.0,1.0,0.97,0.03
