,FPR,TNR,TPR,FNR
52,0.0,1.0,0.9811320754716981,0.018867924528301886
53,0.0,1.0,0.9814814814814815,0.018518518518518517
54,0.0,1.0,0.9818181818181818,0.01818181818181818
55,0.0,1.0,0.9821428571428571,0.017857142857142856
56,0.0,1.0,0.9824561403508771,0.017543859649122806
57,0.0,1.0,0.9827586206896551,0.017241379310344827
58,0.0,1.0,0.9830508474576272,0.01694915254237288
59,0.0,1.0,0.9833333333333333,0.016666666666666666
60,0.0,1.0,0.9836065573770492,0.01639344262295082
61,0.0,1.0,0.9838709677419355,0.016129032258064516
62,0.0,1.0,0.9841269841269841,0.015873015873015872
63,0.0,1.0,0.984375,0.015625
64,0.0,1.0,0.9846153846153847,0.015384615384615385
65,0.0,1.0,0.9848484848484849,0.015151515151515152
66,0.0,1.0,0.9850746268656716,0.014925373134328358
67,0.0,1.0,0.9852941176470589,0.014705882352941176
68,0.0,1.0,0.9855072463768116,0.014492753623188406
69,0.0,1.0,0.9857142857142858,0.014285714285714285
70,0.0,1.0,0.9859154929577465,0.014084507042253521
71,0.0,1.0,0.9861111111111112,0.013888888888888888
72,0.0,1.0,0.9863013698630136,0.0136986301369863
73,0.0,1.0,0.9864864864864865,0.013513513513513514
74,0.0,1.0,0.9866666666666667,0.013333333333333334
75,0.0,1.0,0.9868421052631579,0.013157894736842105
76,0.0,1.0,0.987012987012987,0.012987012987012988
77,0.0,1.0,0.9871794871794872,0.01282051282051282
78,0.0,1.0,0.9873417721518988,0.012658227848101266
79,0.0,1.0,0.9875,0.0125
80,0.0,1.0,0.9876543209876543,0.012345679012345678
81,0.0,1.0,0.9878048780487805,0.012195121951219513
82,0.0,1.0,0.9879518072289156,0.012048192771084338
83,0.0,1.0,0.9880952380952381,0.011904761904761904
84,0.0,1.0,0.9882352941176471,0.011764705882352941
85,0.0,1.0,0.9883720930232558,0.011627906976744186
86,0.0,1.0,0.9885057471264368,0.011494252873563218
87,0.0,1.0,0.9886363636363636,0.011363636363636364
88,0.0,1.0,0.9887640449438202,0.011235955056179775
89,0.0,1.0,0.9888888888888889,0.011111111111111112
90,0.0,1.0,0.989010989010989,0.01098901098901099
91,0.0,1.0,0.9891304347826086,0.010869565217391304
92,0.0,1.0,0.989247311827957,0.010752688172043012
93,0.0,1.0,0.9893617021276596,0.010638297872340425
94,0.0,1.0,0.9894736842105263,0.010526315789473684
95,0.0,1.0,0.9895833333333334,0.010416666666666666
96,0.0,1.0,0.9896907216494846,0.010309278350515464
97,0.0,1.0,0.9897959183673469,0.01020408163265306
98,0.0,1.0,0.98989898989899,0.010101010101010102
99,0.0,1.0,0.99,0.01
100,0.0,1.0,0.9900990099009901,0.009900990099009901
101,0.0,1.0,0.9901960784313726,0.00980392156862745
102,0.0,1.0,0.9902912621359223,0.009708737864077669
103,0.0,1.0,0.9903846153846154,0.009615384615384616
104,0.0,1.0,0.9904761904761905,0.009523809523809525
105,0.0,1.0,0.9905660377358491,0.009433962264150943
106,0.0,1.0,0.9906542056074766,0.009345794392523364
107,0.0,1.0,0.9907407407407407,0.009259259259259259
108,0.0,1.0,0.9908256880733946,0.009174311926605505
109,0.0,1.0,0.990909090909091,0.00909090909090909
110,0.0,1.0,0.990990990990991,0.009009009009009009
111,0.0,1.0,0.9910714285714286,0.008928571428571428
112,0.0,1.0,0.9911504424778761,0.008849557522123894
113,0.0,1.0,0.9912280701754386,0.008771929824561403
114,0.0,1.0,0.991304347826087,0.008695652173913044
115,0.0,1.0,0.9913793103448276,0.008620689655172414
116,0.0,1.0,0.9914529914529915,0.008547008547008548
117,0.0,1.0,0.9915254237288136,0.00847457627118644
118,0.0,1.0,0.9915966386554622,0.008403361344537815
119,0.0,1.0,0.9916666666666667,0.008333333333333333
120,0.0,1.0,0.9917355371900827,0.008264462809917356
121,0.0,1.0,0.9918032786885246,0.00819672131147541
122,0.0,1.0,0.991869918699187,0.008130081300813009
123,0.0,1.0,0.9919354838709677,0.008064516129032258
124,0.0,1.0,0.992,0.008
125,0.0,1.0,0.9920634920634921,0.007936507936507936
126,0.0,1.0,0.9921259842519685,0.007874015748031496
127,0.0,1.0,0.9921875,0.0078125
128,0.0,1.0,0.9922480620155039,0.007751937984496124
129,0.0,1.0,0.9923076923076923,0.007692307692307693
130,0.0,1.0,0.9923664122137404,0.007633587786259542
131,0.0,1.0,0.9924242424242424,0.007575757575757576
132,0.0,1.0,0.9924812030075187,0.007518796992481203
133,0.0,1.0,0.9925373134328358,0.007462686567164179
134,0.0,1.0,0.9925925925925926,0.007407407407407408
135,0.0,1.0,0.9926470588235294,0.007352941176470588
136,0.0,1.0,0.9927007299270073,0.0072992700729927005
137,0.0,1.0,0.9927536231884058,0.007246376811594203
138,0.0,1.0,0.9928057553956835,0.007194244604316547
139,0.0,1.0,0.9928571428571429,0.007142857142857143
140,0.0,1.0,0.9929078014184397,0.0070921985815602835
141,0.0,1.0,0.9929577464788732,0.007042253521126761
142,0.0,1.0,0.993006993006993,0.006993006993006993
143,0.0,1.0,0.9930555555555556,0.006944444444444444
144,0.0,1.0,0.993103448275862,0.006896551724137931
145,0.0,1.0,0.9931506849315068,0.00684931506849315
146,0.0,1.0,0.9931972789115646,0.006802721088435374
147,0.0,1.0,0.9932432432432432,0.006756756756756757
148,0.0,1.0,0.9932885906040269,0.006711409395973154
149,0.0,1.0,0.9933333333333333,0.006666666666666667
150,0.0,1.0,0.9933774834437086,0.006622516556291391
151,0.0,1.0,0.993421052631579,0.006578947368421052
152,0.0,1.0,0.9934640522875817,0.006535947712418301
153,0.0,1.0,0.9935064935064936,0.006493506493506494
154,0.0,1.0,0.9935483870967742,0.0064516129032258064
155,0.0,1.0,0.9935897435897436,0.00641025641025641
156,0.0,1.0,0.9936305732484076,0.006369426751592357
157,0.0,1.0,0.9936708860759493,0.006329113924050633
158,0.0,1.0,0.9937106918238994,0.006289308176100629
159,0.0,1.0,0.99375,0.00625
160,0.0,1.0,0.9937888198757764,0.006211180124223602
161,0.0,1.0,0.9938271604938271,0.006172839506172839
162,0.0,1.0,0.9938650306748467,0.006134969325153374
163,0.0,1.0,0.9939024390243902,0.006097560975609756
164,0.0,1.0,0.9939393939393939,0.006060606060606061
165,0.0,1.0,0.9939759036144579,0.006024096385542169
166,0.0,1.0,0.9940119760479041,0.005988023952095809
167,0.0,1.0,0.9940476190476191,0.005952380952380952
168,0.0,1.0,0.9940828402366864,0.005917159763313609
169,0.0,1.0,0.9941176470588236,0.0058823529411764705
170,0.0,1.0,0.9941520467836257,0.005847953216374269
171,0.0,1.0,0.9941860465116279,0.005813953488372093
172,0.0,1.0,0.9942196531791907,0.005780346820809248
173,0.0,1.0,0.9942528735632183,0.005747126436781609
174,0.0,1.0,0.9942857142857143,0.005714285714285714
175,0.0,1.0,0.9943181818181818,0.005681818181818182
176,0.0,1.0,0.9943502824858758,0.005649717514124294
177,0.0,1.0,0.9943820224719101,0.0056179775280898875
178,0.0,1.0,0.994413407821229,0.00558659217877095
179,0.0,1.0,0.9944444444444445,0.005555555555555556
180,0.0,1.0,0.994475138121547,0.0055248618784530384
181,0.0,1.0,0.9945054945054945,0.005494505494505495
182,0.0,1.0,0.994535519125683,0.00546448087431694
183,0.0,1.0,0.9945652173913043,0.005434782608695652
184,0.0,1.0,0.9945945945945946,0.005405405405405406
185,0.0,1.0,0.9946236559139785,0.005376344086021506
186,0.0,1.0,0.9946524064171123,0.0053475935828877
187,0.0,1.0,0.9946808510638298,0.005319148936170213
188,0.0,1.0,0.9947089947089947,0.005291005291005291
189,0.0,1.0,0.9947368421052631,0.005263157894736842
190,0.0,1.0,0.9947643979057592,0.005235602094240838
191,0.0,1.0,0.9947916666666666,0.005208333333333333
192,0.0,1.0,0.9948186528497409,0.0051813471502590676
193,0.0,1.0,0.9948453608247423,0.005154639175257732
194,0.0,1.0,0.9948717948717949,0.005128205128205128
195,0.0,1.0,0.9948979591836735,0.00510204081632653
196,0.0,1.0,0.9949238578680203,0.005076142131979695
197,0.0,1.0,0.9949494949494949,0.005050505050505051
198,0.0,1.0,0.9949748743718593,0.005025125628140704
199,0.0,1.0,0.995,0.005
